Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Ada504 Pct,Ada504 Cnt,FARMS Pct,FARMS Cnt,English Learner Pct,English Learner Cnt,Migrant Pct,Migrant Cnt,Students with Disabilities Pct,Students with Disabilities Cnt,Title1 Pct,Title1 Cnt,Homeless Pct,Homeless Cnt,Foster Care Pct,Foster Care Cnt,Military Connected Pct,Military Connected Cnt,Economically Disadvantaged Pct,Economically Disadvantaged Cnt,Gifted Talented Pct,Gifted Talented Cnt,Total Student Cnt,Create Date
2022,22,Wicomico,0906,Pemberton Elementary,Elementary,*,*,66.7,345,8.1,42,*,*,9.3,48,>= 95.0,*,*,*,*,*,*,*,51.1,264,*,*,517,20220924
2022,22,Wicomico,0907,Charles H. Chipman Elementary,Elementary,*,*,71.1,189,13.2,35,*,*,6.0,16,>= 95.0,*,5.6,15,*,*,*,*,61.7,164,*,*,266,20220924
2022,22,Wicomico,0909,West Salisbury,Elementary,*,*,70.5,234,13.9,46,*,*,<= 5.0,*,>= 95.0,*,<= 5.0,*,*,*,*,*,54.2,180,*,*,332,20220924
2022,22,Wicomico,0910,Salisbury Middle,Middle,<= 5.0,*,67.7,596,8.1,71,*,*,14.3,126,*,*,<= 5.0,*,*,*,<= 5.0,*,49.0,432,18.7,165,881,20220924
2022,22,Wicomico,1103,Delmar Elementary,Elementary,<= 5.0,*,44.0,399,6.4,58,*,*,7.3,66,*,*,<= 5.0,*,*,*,<= 5.0,*,19.4,176,*,*,906,20220924
2022,22,Wicomico,1305,Pinehurst Elementary,Elementary,*,*,67.4,329,17.8,87,*,*,10.7,52,>= 95.0,*,<= 5.0,*,*,*,*,*,57.2,279,<= 5.0,*,488,20220924
2022,22,Wicomico,1306,Prince Street School,Elementary,*,*,73.0,588,21.1,170,*,*,8.1,65,>= 95.0,*,6.7,54,*,*,*,*,61.4,495,*,*,806,20220924
2022,22,Wicomico,1307,James M. Bennett High,High,6.0,78,54.0,705,7.4,96,*,*,10.0,131,*,*,<= 5.0,*,*,*,<= 5.0,*,34.6,452,29.5,385,1305,20220924
2022,22,Wicomico,1308,Bennett Middle,Middle,5.9,55,65.7,618,9.7,91,*,*,14.3,134,*,*,<= 5.0,*,*,*,*,*,46.2,434,12.9,121,940,20220924
2022,22,Wicomico,1309,Parkside High,High,5.8,65,49.1,546,5.9,66,*,*,10.1,112,*,*,<= 5.0,*,*,*,<= 5.0,*,34.1,380,29.3,326,1113,20220924
2022,22,Wicomico,1404,Willards Elementary,Elementary,*,*,59.2,168,*,*,*,*,12.0,34,*,*,5.3,15,*,*,*,*,43.3,123,*,*,284,20220924
2022,22,Wicomico,1501,Westside Primary,Elementary,*,*,41.5,78,6.4,12,*,*,8.0,15,*,*,*,*,*,*,*,*,30.9,58,*,*,188,20220924
2022,22,Wicomico,1502,Westside Intermediate,Elementary,*,*,49.9,169,<= 5.0,*,*,*,11.8,40,*,*,*,*,*,*,*,*,31.0,105,8.6,29,339,20220924
2022,22,Wicomico,1601,Fruitland Primary,Elementary,*,*,51.1,234,<= 5.0,*,*,*,7.2,33,*,*,*,*,*,*,*,*,42.1,193,*,*,458,20220924
2022,22,Wicomico,1602,Fruitland Intermediate,Elementary,<= 5.0,*,60.0,241,8.7,35,*,*,12.2,49,*,*,*,*,*,*,*,*,41.3,166,10.7,43,402,20220924
2022,22,Wicomico,A,All Wicomico Schools,Elementary,<= 5.0,*,63.0,4641,10.8,798,*,*,8.9,659,52.5,3870,<= 5.0,*,*,*,<= 5.0,*,46.6,3431,<= 5.0,*,7365,20220924
2022,22,Wicomico,A,All Wicomico Schools,Middle,<= 5.0,*,67.5,2169,8.5,272,*,*,12.9,413,*,*,<= 5.0,*,*,*,<= 5.0,*,47.7,1532,10.8,348,3213,20220924
2022,22,Wicomico,A,All Wicomico Schools,High,5.5,224,56.5,2314,8.0,326,*,*,10.8,444,*,*,<= 5.0,*,*,*,<= 5.0,*,36.0,1475,25.7,1054,4094,20220924
2022,22,Wicomico,A,All Wicomico Schools,All,<= 5.0,*,62.2,9124,9.5,1396,*,*,10.3,1516,26.4,3870,<= 5.0,*,<= 5.0,*,<= 5.0,*,43.9,6438,11.7,1715,14672,20220924
2022,23,Worcester,0102,Pocomoke Elementary,Elementary,*,*,69.1,304,<= 5.0,*,*,*,8.0,35,>= 95.0,*,<= 5.0,*,*,*,*,*,55.9,246,*,*,440,20220924
2022,23,Worcester,0107,Pocomoke High,High,<= 5.0,*,68.0,219,*,*,*,*,11.8,38,*,*,*,*,*,*,*,*,43.5,140,11.2,36,322,20220924
2022,23,Worcester,0108,Pocomoke Middle,Elementary,*,*,70.9,122,*,*,*,*,8.7,15,22.7,39,*,*,*,*,*,*,53.5,92,9.3,16,172,20220924
2022,23,Worcester,0108,Pocomoke Middle,Middle,*,*,68.4,182,*,*,*,*,10.9,29,*,*,*,*,*,*,*,*,46.6,124,9.8,26,266,20220924
2022,23,Worcester,0108,Pocomoke Middle,All,*,*,69.4,304,<= 5.0,*,*,*,10.0,44,9.1,40,<= 5.0,*,*,*,<= 5.0,*,49.3,216,9.6,42,438,20220924
2022,23,Worcester,0205,Snow Hill Elementary,Elementary,*,*,52.6,191,*,*,*,*,12.7,46,>= 95.0,*,*,*,*,*,*,*,44.9,163,*,*,363,20220924
2022,23,Worcester,0207,Snow Hill High,High,5.3,18,45.9,157,*,*,*,*,8.8,30,*,*,<= 5.0,*,*,*,*,*,35.1,120,14.6,50,342,20220924
2022,23,Worcester,0208,Snow Hill Middle,Elementary,*,*,50.4,69,*,*,*,*,8.8,12,*,*,*,*,*,*,*,*,34.3,47,16.8,23,137,20220924
2022,23,Worcester,0208,Snow Hill Middle,Middle,<= 5.0,*,54.3,133,*,*,*,*,12.2,30,*,*,*,*,*,*,*,*,43.7,107,10.2,25,245,20220924
2022,23,Worcester,0208,Snow Hill Middle,All,<= 5.0,*,52.9,202,*,*,*,*,11.0,42,*,*,*,*,*,*,*,*,40.3,154,12.6,48,382,20220924
2022,23,Worcester,0308,Stephen Decatur Middle,Middle,<= 5.0,*,38.9,262,*,*,*,*,9.2,62,*,*,<= 5.0,*,*,*,*,*,28.8,194,8.5,57,673,20220924
2022,23,Worcester,0310,Stephen Decatur High,High,5.8,82,30.6,432,<= 5.0,*,*,*,8.2,116,*,*,<= 5.0,*,*,*,<= 5.0,*,20.8,293,8.9,125,1411,20220924
2022,23,Worcester,0311,Berlin Intermediate,Elementary,<= 5.0,*,38.9,262,<= 5.0,*,*,*,10.8,73,*,*,*,*,*,*,*,*,24.8,167,12.2,82,674,20220924
2022,23,Worcester,0312,Showell Elementary,Elementary,*,*,27.1,179,*,*,*,*,12.1,80,*,*,<= 5.0,*,*,*,*,*,20.2,133,<= 5.0,*,660,20220924
2022,23,Worcester,0401,Cedar Chapel Special School,Elementary,*,*,*,*,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20220924
2022,23,Worcester,0401,Cedar Chapel Special School,Middle,*,*,*,*,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20220924
2022,23,Worcester,0401,Cedar Chapel Special School,High,*,*,47.6,10,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,*,*,*,21,20220924
2022,23,Worcester,0401,Cedar Chapel Special School,All,*,*,58.7,27,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,37.0,17,*,*,46,20220924
2022,23,Worcester,0901,Buckingham Elementary,Elementary,*,*,52.7,262,<= 5.0,*,*,*,11.3,56,>= 95.0,*,<= 5.0,*,*,*,*,*,41.9,208,*,*,497,20220924
2022,23,Worcester,1001,Ocean City Elementary,Elementary,*,*,37.0,202,5.5,30,*,*,11.4,62,*,*,5.5,30,*,*,*,*,26.9,147,<= 5.0,*,546,20220924
2022,23,Worcester,A,All Worcester Schools,Elementary,<= 5.0,*,46.2,1455,<= 5.0,*,*,*,11.2,354,42.5,1339,<= 5.0,*,*,*,<= 5.0,*,35.4,1115,<= 5.0,*,3151,20220924
2022,23,Worcester,A,All Worcester Schools,Middle,<= 5.0,*,47.2,730,<= 5.0,*,*,*,11.1,171,*,*,<= 5.0,*,*,*,<= 5.0,*,33.9,525,9.4,145,1547,20220924
2022,23,Worcester,A,All Worcester Schools,High,5.4,113,39.0,818,<= 5.0,*,*,*,9.8,205,*,*,<= 5.0,*,*,*,<= 5.0,*,26.6,558,10.1,211,2096,20220924
2022,23,Worcester,A,All Worcester Schools,All,<= 5.0,*,44.2,3003,<= 5.0,*,*,*,10.7,730,19.7,1340,<= 5.0,*,*,*,<= 5.0,*,32.4,2198,7.0,474,6794,20220924
2022,30,Baltimore City,0004,Steuart Hill Academic Academy,Elementary,*,*,85.5,165,*,*,*,*,14.0,27,>= 95.0,*,17.1,33,*,*,*,*,85.5,165,*,*,193,20220924
2022,30,Baltimore City,0007,Cecil Elementary,Elementary,*,*,81.5,277,*,*,*,*,7.6,26,>= 95.0,*,16.2,55,*,*,*,*,81.5,277,<= 5.0,*,340,20220924
2022,30,Baltimore City,0008,City Springs Elementary/Middle,Elementary,*,*,84.5,268,<= 5.0,*,*,*,10.7,34,>= 95.0,*,8.2,26,*,*,*,*,84.5,268,*,*,317,20220924
2022,30,Baltimore City,0008,City Springs Elementary/Middle,Middle,5.7,11,88.6,171,5.2,10,*,*,13.0,25,>= 95.0,*,*,*,*,*,*,*,88.6,171,*,*,193,20220924
2022,30,Baltimore City,0008,City Springs Elementary/Middle,All,<= 5.0,*,86.1,439,<= 5.0,*,*,*,11.6,59,>= 95.0,*,6.9,35,*,*,*,*,86.1,439,*,*,510,20220924
2022,30,Baltimore City,0010,James McHenry Elementary/Middle,Elementary,*,*,83.0,307,*,*,*,*,11.6,43,>= 95.0,*,9.5,35,*,*,*,*,83.0,307,*,*,370,20220924
2022,30,Baltimore City,0010,James McHenry Elementary/Middle,Middle,<= 5.0,*,69.8,222,<= 5.0,*,*,*,10.7,34,>= 95.0,*,5.7,18,*,*,*,*,69.8,222,9.7,31,318,20220924
2022,30,Baltimore City,0010,James McHenry Elementary/Middle,All,<= 5.0,*,76.9,529,<= 5.0,*,*,*,11.2,77,>= 95.0,*,7.7,53,*,*,*,*,76.9,529,5.5,38,688,20220924
2022,30,Baltimore City,0011,Eutaw-Marshburn Elementary,Elementary,*,*,85.2,190,*,*,*,*,20.2,45,>= 95.0,*,*,*,*,*,*,*,85.2,190,5.8,13,223,20220924
2022,30,Baltimore City,0012,Lakeland Elementary/Middle,Elementary,*,*,43.0,307,64.6,461,*,*,8.4,60,>= 95.0,*,<= 5.0,*,*,*,*,*,43.0,307,6.4,46,714,20220924
2022,30,Baltimore City,0012,Lakeland Elementary/Middle,Middle,*,*,41.0,126,31.6,97,*,*,16.3,50,>= 95.0,*,*,*,*,*,*,*,41.0,126,5.9,18,307,20220924
2022,30,Baltimore City,0012,Lakeland Elementary/Middle,All,<= 5.0,*,42.4,433,54.7,558,*,*,10.8,110,>= 95.0,*,<= 5.0,*,*,*,*,*,42.4,433,6.3,64,1021,20220924
2022,30,Baltimore City,0013,Tench Tilghman Elementary/Middle,Elementary,*,*,81.6,200,10.2,25,*,*,9.0,22,>= 95.0,*,9.8,24,*,*,*,*,81.6,200,5.3,13,245,20220924
2022,30,Baltimore City,0013,Tench Tilghman Elementary/Middle,Middle,*,*,71.1,69,13.4,13,*,*,24.7,24,>= 95.0,*,*,*,*,*,*,*,71.1,69,*,*,97,20220924
2022,30,Baltimore City,0013,Tench Tilghman Elementary/Middle,All,*,*,78.7,269,11.1,38,*,*,13.5,46,>= 95.0,*,9.1,31,*,*,*,*,78.7,269,5.3,18,342,20220924
2022,30,Baltimore City,0015,Stadium School,Middle,5.2,21,72.6,294,*,*,*,*,26.9,109,>= 95.0,*,9.4,38,*,*,*,*,72.6,294,*,*,405,20220924
2022,30,Baltimore City,0016,Johnston Square Elementary,Elementary,*,*,83.2,232,*,*,*,*,9.7,27,>= 95.0,*,<= 5.0,*,*,*,*,*,83.2,232,<= 5.0,*,279,20220924
2022,30,Baltimore City,0021,Hilton Elementary,Elementary,*,*,76.0,234,*,*,*,*,19.2,59,>= 95.0,*,7.1,22,*,*,*,*,76.0,234,<= 5.0,*,308,20220924
2022,30,Baltimore City,0022,George Washington Elementary,Elementary,*,*,76.9,130,*,*,*,*,13.6,23,>= 95.0,*,17.2,29,*,*,*,*,76.9,130,5.9,10,169,20220924
2022,30,Baltimore City,0023,Wolfe Street Academy,Elementary,*,*,54.0,136,72.6,183,*,*,7.5,19,>= 95.0,*,17.9,45,*,*,*,*,54.0,136,10.3,26,252,20220924
2022,30,Baltimore City,0027,Commodore John Rodgers Elementary/Middle,Elementary,*,*,61.3,344,31.7,178,*,*,8.4,47,>= 95.0,*,5.2,29,*,*,*,*,61.3,344,10.9,61,561,20220924
2022,30,Baltimore City,0027,Commodore John Rodgers Elementary/Middle,Middle,6.3,20,67.3,212,30.5,96,*,*,11.4,36,>= 95.0,*,5.4,17,*,*,*,*,67.3,212,5.4,17,315,20220924
2022,30,Baltimore City,0027,Commodore John Rodgers Elementary/Middle,All,<= 5.0,*,63.5,556,31.3,274,*,*,9.5,83,>= 95.0,*,5.3,46,*,*,*,*,63.5,556,8.9,78,876,20220924
2022,30,Baltimore City,0028,Sandtown-Winchester Achievement Academy,Elementary,*,*,88.9,271,*,*,*,*,10.8,33,>= 95.0,*,18.4,56,*,*,*,*,88.9,271,*,*,305,20220924
2022,30,Baltimore City,0028,Sandtown-Winchester Achievement Academy,Middle,*,*,78.2,86,*,*,*,*,25.5,28,>= 95.0,*,10.9,12,*,*,*,*,78.2,86,*,*,110,20220924
2022,30,Baltimore City,0028,Sandtown-Winchester Achievement Academy,All,*,*,86.0,357,*,*,*,*,14.7,61,>= 95.0,*,16.4,68,*,*,*,*,86.0,357,*,*,415,20220924
2022,30,Baltimore City,0029,Matthew A. Henson Elementary,Elementary,*,*,84.3,199,*,*,*,*,12.3,29,>= 95.0,*,*,*,*,*,*,*,84.3,199,*,*,236,20220924
2022,30,Baltimore City,0034,Charles Carroll Barrister Elementary,Elementary,*,*,56.6,163,42.4,122,*,*,6.3,18,>= 95.0,*,6.3,18,*,*,*,*,56.6,163,<= 5.0,*,288,20220924
2022,30,Baltimore City,0035,Harlem Park Elementary/Middle,Elementary,*,*,87.5,189,*,*,*,*,8.3,18,>= 95.0,*,6.5,14,*,*,*,*,87.5,189,5.1,11,216,20220924
2022,30,Baltimore City,0035,Harlem Park Elementary/Middle,Middle,*,*,87.4,118,*,*,*,*,20.7,28,>= 95.0,*,9.6,13,*,*,*,*,87.4,118,*,*,135,20220924
2022,30,Baltimore City,0035,Harlem Park Elementary/Middle,All,*,*,87.5,307,*,*,*,*,13.1,46,>= 95.0,*,7.7,27,*,*,*,*,87.5,307,<= 5.0,*,351,20220924
2022,30,Baltimore City,0037,Harford Heights Elementary,Elementary,*,*,87.5,372,*,*,*,*,13.2,56,>= 95.0,*,11.8,50,*,*,*,*,87.5,372,<= 5.0,*,425,20220924
2022,30,Baltimore City,0039,"Dallas F. Nicholas, Sr., Elementary",Elementary,*,*,70.3,161,11.8,27,*,*,19.2,44,>= 95.0,*,10.0,23,*,*,*,*,70.3,161,*,*,229,20220924
2022,30,Baltimore City,0044,Montebello Elementary/Middle,Elementary,*,*,77.7,226,*,*,*,*,9.6,28,>= 95.0,*,<= 5.0,*,*,*,*,*,77.7,226,5.5,16,291,20220924
2022,30,Baltimore City,0044,Montebello Elementary/Middle,Middle,*,*,75.7,137,*,*,*,*,16.0,29,>= 95.0,*,*,*,*,*,*,*,75.7,137,*,*,181,20220924
2022,30,Baltimore City,0044,Montebello Elementary/Middle,All,*,*,76.9,363,*,*,*,*,12.1,57,>= 95.0,*,<= 5.0,*,*,*,*,*,76.9,363,<= 5.0,*,472,20220924
2022,30,Baltimore City,0045,Federal Hill Preparatory Academy,Elementary,*,*,46.5,167,*,*,*,*,18.4,66,>= 95.0,*,6.4,23,*,*,*,*,46.5,167,13.4,48,359,20220924
2022,30,Baltimore City,0047,Hampstead Hill Academy,Elementary,*,*,24.9,146,18.7,110,*,*,<= 5.0,*,*,*,*,*,*,*,*,*,24.9,146,26.6,156,587,20220924
2022,30,Baltimore City,0047,Hampstead Hill Academy,Middle,6.5,18,30.2,83,16.7,46,*,*,*,*,*,*,*,*,*,*,*,*,30.2,83,17.1,47,275,20220924
2022,30,Baltimore City,0047,Hampstead Hill Academy,All,<= 5.0,*,26.6,229,18.1,156,*,*,<= 5.0,*,*,*,*,*,*,*,*,*,26.6,229,23.5,203,862,20220924
2022,30,Baltimore City,0050,Abbottston Elementary,Elementary,*,*,77.1,269,6.3,22,*,*,16.0,56,>= 95.0,*,9.2,32,*,*,*,*,77.1,269,*,*,349,20220924
2022,30,Baltimore City,0051,Waverly Elementary/Middle,Elementary,*,*,69.2,243,5.7,20,*,*,8.0,28,>= 95.0,*,*,*,*,*,*,*,69.2,243,6.8,24,351,20220924
2022,30,Baltimore City,0051,Waverly Elementary/Middle,Middle,*,*,67.9,148,*,*,*,*,21.1,46,>= 95.0,*,*,*,*,*,*,*,67.9,148,*,*,218,20220924
2022,30,Baltimore City,0051,Waverly Elementary/Middle,All,*,*,68.7,391,<= 5.0,*,*,*,13.0,74,>= 95.0,*,<= 5.0,*,*,*,*,*,68.7,391,5.6,32,569,20220924
2022,30,Baltimore City,0053,Margaret Brent Elementary/Middle,Elementary,*,*,44.0,74,34.5,58,*,*,9.5,16,>= 95.0,*,*,*,*,*,*,*,44.0,74,6.5,11,168,20220924
2022,30,Baltimore City,0053,Margaret Brent Elementary/Middle,Middle,*,*,50.0,48,26.0,25,*,*,16.7,16,>= 95.0,*,*,*,*,*,*,*,50.0,48,*,*,96,20220924
2022,30,Baltimore City,0053,Margaret Brent Elementary/Middle,All,*,*,46.2,122,31.4,83,*,*,12.1,32,>= 95.0,*,5.7,15,*,*,*,*,46.2,122,<= 5.0,*,264,20220924
2022,30,Baltimore City,0054,Barclay Elementary/Middle,Elementary,*,*,69.4,186,21.6,58,*,*,11.6,31,>= 95.0,*,7.5,20,*,*,*,*,69.4,186,<= 5.0,*,268,20220924
2022,30,Baltimore City,0054,Barclay Elementary/Middle,Middle,6.7,10,67.8,101,10.1,15,*,*,14.8,22,>= 95.0,*,*,*,*,*,*,*,67.8,101,*,*,149,20220924
2022,30,Baltimore City,0054,Barclay Elementary/Middle,All,<= 5.0,*,68.8,287,17.5,73,*,*,12.7,53,>= 95.0,*,6.2,26,*,*,*,*,68.8,287,<= 5.0,*,417,20220924
2022,30,Baltimore City,0055,Hampden Elementary/Middle,Elementary,<= 5.0,*,37.3,118,<= 5.0,*,*,*,12.0,38,>= 95.0,*,*,*,*,*,*,*,37.3,118,21.2,67,316,20220924
2022,30,Baltimore City,0055,Hampden Elementary/Middle,Middle,11.8,16,45.6,62,*,*,*,*,16.9,23,>= 95.0,*,*,*,*,*,*,*,45.6,62,13.2,18,136,20220924
2022,30,Baltimore City,0055,Hampden Elementary/Middle,All,6.0,27,39.8,180,<= 5.0,*,*,*,13.5,61,>= 95.0,*,*,*,*,*,*,*,39.8,180,18.8,85,452,20220924
2022,30,Baltimore City,0058,Dr. Nathan A. Pitts-Ashburton Elementary/Middle,Elementary,*,*,74.0,131,*,*,*,*,13.6,24,>= 95.0,*,13.0,23,*,*,*,*,74.0,131,*,*,177,20220924
2022,30,Baltimore City,0058,Dr. Nathan A. Pitts-Ashburton Elementary/Middle,Middle,*,*,68.5,100,*,*,*,*,24.7,36,>= 95.0,*,6.8,10,*,*,*,*,68.5,100,*,*,146,20220924
2022,30,Baltimore City,0058,Dr. Nathan A. Pitts-Ashburton Elementary/Middle,All,*,*,71.5,231,<= 5.0,*,*,*,18.6,60,>= 95.0,*,10.2,33,*,*,*,*,71.5,231,*,*,323,20220924
2022,30,Baltimore City,0060,Gwynns Falls Elementary,Elementary,*,*,72.4,184,*,*,*,*,18.1,46,>= 95.0,*,*,*,*,*,*,*,72.4,184,7.1,18,254,20220924
2022,30,Baltimore City,0061,Dorothy I. Height Elementary,Elementary,*,*,76.6,256,*,*,*,*,15.3,51,>= 95.0,*,<= 5.0,*,*,*,*,*,76.6,256,*,*,334,20220924
2022,30,Baltimore City,0062,Park Heights Academy,Elementary,*,*,81.0,256,*,*,*,*,17.7,56,>= 95.0,*,13.0,41,*,*,*,*,81.0,256,<= 5.0,*,316,20220924
2022,30,Baltimore City,0063,Rosemont Elementary/Middle,Elementary,*,*,81.0,145,*,*,*,*,7.8,14,>= 95.0,*,*,*,*,*,*,*,81.0,145,*,*,179,20220924
2022,30,Baltimore City,0063,Rosemont Elementary/Middle,Middle,*,*,77.4,103,*,*,*,*,14.3,19,>= 95.0,*,*,*,*,*,*,*,77.4,103,*,*,133,20220924
2022,30,Baltimore City,0063,Rosemont Elementary/Middle,All,*,*,79.5,248,*,*,*,*,10.6,33,>= 95.0,*,<= 5.0,*,*,*,*,*,79.5,248,*,*,312,20220924
2022,30,Baltimore City,0064,Liberty Elementary,Elementary,<= 5.0,*,71.4,267,<= 5.0,*,*,*,12.3,46,>= 95.0,*,<= 5.0,*,*,*,*,*,71.4,267,5.3,20,374,20220924
2022,30,Baltimore City,0066,Mount Royal Elementary/Middle,Elementary,<= 5.0,*,61.8,199,<= 5.0,*,*,*,12.1,39,>= 95.0,*,6.2,20,*,*,*,*,61.8,199,17.4,56,322,20220924
2022,30,Baltimore City,0066,Mount Royal Elementary/Middle,Middle,5.3,25,57.7,270,*,*,*,*,9.2,43,>= 95.0,*,<= 5.0,*,*,*,*,*,57.7,270,25.9,121,468,20220924
2022,30,Baltimore City,0066,Mount Royal Elementary/Middle,All,<= 5.0,*,59.4,469,<= 5.0,*,*,*,10.4,82,>= 95.0,*,<= 5.0,*,*,*,*,*,59.4,469,22.4,177,790,20220924
2022,30,Baltimore City,0067,Edgewood Elementary,Elementary,*,*,82.1,128,*,*,*,*,21.2,33,>= 95.0,*,*,*,*,*,*,*,82.1,128,*,*,156,20220924
2022,30,Baltimore City,0075,Katherine Johnson Global Academy,Elementary,*,*,84.5,131,*,*,*,*,14.8,23,>= 95.0,*,8.4,13,*,*,*,*,84.5,131,*,*,155,20220924
2022,30,Baltimore City,0075,Katherine Johnson Global Academy,Middle,<= 5.0,*,85.0,283,*,*,*,*,25.2,84,>= 95.0,*,6.3,21,*,*,*,*,85.0,283,*,*,333,20220924
2022,30,Baltimore City,0075,Katherine Johnson Global Academy,All,<= 5.0,*,84.8,414,*,*,*,*,21.9,107,>= 95.0,*,7.0,34,*,*,*,*,84.8,414,<= 5.0,*,488,20220924
2022,30,Baltimore City,0076,Francis Scott Key Elementary/Middle,Elementary,*,*,25.5,75,*,*,*,*,7.8,23,>= 95.0,*,*,*,*,*,*,*,25.5,75,34.0,100,294,20220924
2022,30,Baltimore City,0076,Francis Scott Key Elementary/Middle,Middle,<= 5.0,*,50.2,141,11.0,31,*,*,18.9,53,>= 95.0,*,*,*,*,*,*,*,50.2,141,22.4,63,281,20220924
2022,30,Baltimore City,0076,Francis Scott Key Elementary/Middle,All,<= 5.0,*,37.6,216,6.1,35,*,*,13.2,76,>= 95.0,*,<= 5.0,*,*,*,*,*,37.6,216,28.3,163,575,20220924
2022,30,Baltimore City,0081,North Bend Elementary/Middle,Elementary,*,*,72.4,234,<= 5.0,*,*,*,13.0,42,>= 95.0,*,*,*,*,*,*,*,72.4,234,<= 5.0,*,323,20220924
2022,30,Baltimore City,0081,North Bend Elementary/Middle,Middle,*,*,61.3,92,*,*,*,*,19.3,29,>= 95.0,*,*,*,*,*,*,*,61.3,92,8.7,13,150,20220924
2022,30,Baltimore City,0081,North Bend Elementary/Middle,All,<= 5.0,*,68.9,326,<= 5.0,*,*,*,15.0,71,>= 95.0,*,*,*,*,*,*,*,68.9,326,5.9,28,473,20220924
2022,30,Baltimore City,0083,William Paca Elementary,Elementary,*,*,64.1,304,47.9,227,*,*,12.2,58,>= 95.0,*,17.9,85,*,*,*,*,64.1,304,5.1,24,474,20220924
2022,30,Baltimore City,0084,Thomas Johnson Elementary/Middle,Elementary,*,*,21.0,70,<= 5.0,*,*,*,12.0,40,*,*,*,*,*,*,*,*,21.0,70,34.1,114,334,20220924
2022,30,Baltimore City,0084,Thomas Johnson Elementary/Middle,Middle,*,*,33.5,54,*,*,*,*,13.7,22,*,*,*,*,*,*,*,*,33.5,54,26.1,42,161,20220924
2022,30,Baltimore City,0084,Thomas Johnson Elementary/Middle,All,<= 5.0,*,25.1,124,<= 5.0,*,*,*,12.5,62,*,*,*,*,*,*,*,*,25.1,124,31.5,156,495,20220924
2022,30,Baltimore City,0085,Fort Worthington Elementary/Middle,Elementary,*,*,75.5,346,12.4,57,*,*,12.7,58,>= 95.0,*,12.0,55,*,*,*,*,75.5,346,<= 5.0,*,458,20220924
2022,30,Baltimore City,0085,Fort Worthington Elementary/Middle,Middle,*,*,77.3,204,8.3,22,*,*,15.5,41,>= 95.0,*,7.2,19,*,*,*,*,77.3,204,*,*,264,20220924
2022,30,Baltimore City,0085,Fort Worthington Elementary/Middle,All,<= 5.0,*,76.2,550,10.9,79,*,*,13.7,99,>= 95.0,*,10.2,74,*,*,*,*,76.2,550,<= 5.0,*,722,20220924
2022,30,Baltimore City,0086,Lakewood Elementary,Elementary,*,*,74.0,71,*,*,*,*,46.9,45,>= 95.0,*,*,*,*,*,*,*,74.0,71,*,*,96,20220924
2022,30,Baltimore City,0086,Lakewood Elementary,All,*,*,74.0,71,*,*,*,*,46.9,45,>= 95.0,*,*,*,*,*,*,*,74.0,71,*,*,96,20220924
2022,30,Baltimore City,0087,Windsor Hills Elementary/Middle,Elementary,*,*,69.9,86,*,*,*,*,35.0,43,>= 95.0,*,*,*,*,*,*,*,69.9,86,*,*,123,20220924
2022,30,Baltimore City,0087,Windsor Hills Elementary/Middle,Middle,*,*,72.0,59,*,*,*,*,34.1,28,>= 95.0,*,*,*,*,*,*,*,72.0,59,*,*,82,20220924
2022,30,Baltimore City,0087,Windsor Hills Elementary/Middle,All,*,*,70.7,145,*,*,*,*,34.6,71,>= 95.0,*,*,*,*,*,*,*,70.7,145,*,*,205,20220924
2022,30,Baltimore City,0088,Wildwood Elementary/Middle,Elementary,*,*,80.0,409,*,*,*,*,10.0,51,>= 95.0,*,<= 5.0,*,*,*,*,*,80.0,409,<= 5.0,*,511,20220924
2022,30,Baltimore City,0088,Wildwood Elementary/Middle,Middle,*,*,78.7,214,*,*,*,*,25.0,68,>= 95.0,*,*,*,*,*,*,*,78.7,214,<= 5.0,*,272,20220924
2022,30,Baltimore City,0088,Wildwood Elementary/Middle,All,<= 5.0,*,79.6,623,<= 5.0,*,*,*,15.2,119,>= 95.0,*,<= 5.0,*,*,*,*,*,79.6,623,<= 5.0,*,783,20220924
2022,30,Baltimore City,0095,Franklin Square Elementary/Middle,Elementary,*,*,83.3,150,*,*,*,*,9.4,17,>= 95.0,*,7.2,13,*,*,*,*,83.3,150,*,*,180,20220924
2022,30,Baltimore City,0095,Franklin Square Elementary/Middle,Middle,*,*,81.6,115,*,*,*,*,22.0,31,>= 95.0,*,*,*,*,*,*,*,81.6,115,7.1,10,141,20220924
2022,30,Baltimore City,0095,Franklin Square Elementary/Middle,All,*,*,82.6,265,*,*,*,*,15.0,48,>= 95.0,*,6.5,21,*,*,*,*,82.6,265,<= 5.0,*,321,20220924
2022,30,Baltimore City,0097,Collington Square Elementary/Middle,Elementary,*,*,84.3,113,*,*,*,*,14.2,19,>= 95.0,*,11.9,16,*,*,*,*,84.3,113,*,*,134,20220924
2022,30,Baltimore City,0097,Collington Square Elementary/Middle,Middle,*,*,86.5,109,*,*,*,*,25.4,32,>= 95.0,*,10.3,13,*,*,*,*,86.5,109,*,*,126,20220924
