FIPSCode,LocationType,Location,ParentCounty,TimeFrame,DataFormat,Data
06621900,School District,Linns Valley_Poso Flat Union,Kern County,2019,Percent,S
06621900,School District,Linns Valley_Poso Flat Union,Kern County,2018,Number,S
06621900,School District,Linns Valley_Poso Flat Union,Kern County,2018,Percent,S
06621900,School District,Linns Valley_Poso Flat Union,Kern County,2017,Number,S
06621900,School District,Linns Valley_Poso Flat Union,Kern County,2017,Percent,S
06621900,School District,Linns Valley_Poso Flat Union,Kern County,2016,Number,S
06621900,School District,Linns Valley_Poso Flat Union,Kern County,2016,Percent,S
06621900,School District,Linns Valley_Poso Flat Union,Kern County,2015,Number,S
06621900,School District,Linns Valley_Poso Flat Union,Kern County,2015,Percent,S
06621900,School District,Linns Valley_Poso Flat Union,Kern County,2014,Number,N_A
06621900,School District,Linns Valley_Poso Flat Union,Kern County,2014,Percent,N_A
06621900,School District,Linns Valley_Poso Flat Union,Kern County,2013,Number,N_A
06621900,School District,Linns Valley_Poso Flat Union,Kern County,2013,Percent,N_A
06621900,School District,Linns Valley_Poso Flat Union,Kern County,2012,Number,S
06621900,School District,Linns Valley_Poso Flat Union,Kern County,2012,Percent,S
06621900,School District,Linns Valley_Poso Flat Union,Kern County,2011,Number,N_A
06621900,School District,Linns Valley_Poso Flat Union,Kern County,2011,Percent,N_A
06622950,School District,Lost Hills Union Elementary,Kern County,2011,Number,54
06622950,School District,Lost Hills Union Elementary,Kern County,2011,Percent,9.5
06622950,School District,Lost Hills Union Elementary,Kern County,2012,Number,47
06622950,School District,Lost Hills Union Elementary,Kern County,2012,Percent,7.9
06622950,School District,Lost Hills Union Elementary,Kern County,2013,Number,34
06622950,School District,Lost Hills Union Elementary,Kern County,2013,Percent,5.9
06622950,School District,Lost Hills Union Elementary,Kern County,2014,Number,41
06622950,School District,Lost Hills Union Elementary,Kern County,2014,Percent,7.2
06622950,School District,Lost Hills Union Elementary,Kern County,2015,Number,41
06622950,School District,Lost Hills Union Elementary,Kern County,2015,Percent,7.1
06622950,School District,Lost Hills Union Elementary,Kern County,2016,Number,39
06622950,School District,Lost Hills Union Elementary,Kern County,2016,Percent,7.0
06622950,School District,Lost Hills Union Elementary,Kern County,2017,Number,44
06622950,School District,Lost Hills Union Elementary,Kern County,2017,Percent,7.8
06622950,School District,Lost Hills Union Elementary,Kern County,2018,Number,42
06622950,School District,Lost Hills Union Elementary,Kern County,2018,Percent,8.2
06622950,School District,Lost Hills Union Elementary,Kern County,2019,Number,44
06622950,School District,Lost Hills Union Elementary,Kern County,2019,Percent,10.5
06623760,School District,Maple Elementary,Kern County,2019,Number,24
06623760,School District,Maple Elementary,Kern County,2019,Percent,8.2
06623760,School District,Maple Elementary,Kern County,2018,Number,21
06623760,School District,Maple Elementary,Kern County,2018,Percent,7.4
06623760,School District,Maple Elementary,Kern County,2017,Number,20
06623760,School District,Maple Elementary,Kern County,2017,Percent,6.8
06623760,School District,Maple Elementary,Kern County,2016,Number,18
06623760,School District,Maple Elementary,Kern County,2016,Percent,S
06623760,School District,Maple Elementary,Kern County,2015,Number,14
06623760,School District,Maple Elementary,Kern County,2015,Percent,S
06623760,School District,Maple Elementary,Kern County,2014,Percent,7.0
06623760,School District,Maple Elementary,Kern County,2014,Number,20
06623760,School District,Maple Elementary,Kern County,2013,Number,17
06623760,School District,Maple Elementary,Kern County,2013,Percent,S
06623760,School District,Maple Elementary,Kern County,2012,Number,13
06623760,School District,Maple Elementary,Kern County,2012,Percent,S
06623760,School District,Maple Elementary,Kern County,2011,Number,15
06623760,School District,Maple Elementary,Kern County,2011,Percent,S
06623820,School District,Maricopa Unified,Kern County,2011,Number,81
06623820,School District,Maricopa Unified,Kern County,2011,Percent,10.5
06623820,School District,Maricopa Unified,Kern County,2012,Number,35
06623820,School District,Maricopa Unified,Kern County,2012,Percent,4.1
06623820,School District,Maricopa Unified,Kern County,2013,Number,192
06623820,School District,Maricopa Unified,Kern County,2013,Percent,8.1
06623820,School District,Maricopa Unified,Kern County,2014,Percent,8.4
06623820,School District,Maricopa Unified,Kern County,2014,Number,206
06623820,School District,Maricopa Unified,Kern County,2015,Number,247
06623820,School District,Maricopa Unified,Kern County,2015,Percent,10.1
06623820,School District,Maricopa Unified,Kern County,2016,Number,184
06623820,School District,Maricopa Unified,Kern County,2016,Percent,8.6
06623820,School District,Maricopa Unified,Kern County,2017,Number,268
06623820,School District,Maricopa Unified,Kern County,2017,Percent,6.7
06623820,School District,Maricopa Unified,Kern County,2018,Number,222
06623820,School District,Maricopa Unified,Kern County,2018,Percent,3.5
06623820,School District,Maricopa Unified,Kern County,2019,Number,167
06623820,School District,Maricopa Unified,Kern County,2019,Percent,2.2
06624230,School District,McFarland Unified,Kern County,2019,Number,323
06624230,School District,McFarland Unified,Kern County,2019,Percent,9.3
06624230,School District,McFarland Unified,Kern County,2018,Number,288
06624230,School District,McFarland Unified,Kern County,2018,Percent,8.0
06624230,School District,McFarland Unified,Kern County,2017,Number,287
06624230,School District,McFarland Unified,Kern County,2017,Percent,8.0
06624230,School District,McFarland Unified,Kern County,2016,Number,280
06624230,School District,McFarland Unified,Kern County,2016,Percent,7.9
06624230,School District,McFarland Unified,Kern County,2015,Number,274
06624230,School District,McFarland Unified,Kern County,2015,Percent,7.9
06624230,School District,McFarland Unified,Kern County,2014,Number,266
06624230,School District,McFarland Unified,Kern County,2014,Percent,7.9
06624230,School District,McFarland Unified,Kern County,2013,Number,273
06624230,School District,McFarland Unified,Kern County,2013,Percent,8.3
06624230,School District,McFarland Unified,Kern County,2012,Number,277
06624230,School District,McFarland Unified,Kern County,2012,Percent,8.4
06624230,School District,McFarland Unified,Kern County,2011,Number,252
06624230,School District,McFarland Unified,Kern County,2011,Percent,7.6
06624330,School District,McKittrick Elementary,Kern County,2011,Number,S
06624330,School District,McKittrick Elementary,Kern County,2011,Percent,S
06624330,School District,McKittrick Elementary,Kern County,2012,Number,S
06624330,School District,McKittrick Elementary,Kern County,2012,Percent,S
06624330,School District,McKittrick Elementary,Kern County,2013,Number,S
06624330,School District,McKittrick Elementary,Kern County,2013,Percent,S
06624330,School District,McKittrick Elementary,Kern County,2014,Number,S
06624330,School District,McKittrick Elementary,Kern County,2014,Percent,S
06624330,School District,McKittrick Elementary,Kern County,2015,Number,S
06624330,School District,McKittrick Elementary,Kern County,2015,Percent,S
06624330,School District,McKittrick Elementary,Kern County,2016,Number,S
06624330,School District,McKittrick Elementary,Kern County,2016,Percent,S
06624330,School District,McKittrick Elementary,Kern County,2017,Number,S
06624330,School District,McKittrick Elementary,Kern County,2017,Percent,S
06624330,School District,McKittrick Elementary,Kern County,2018,Number,S
06624330,School District,McKittrick Elementary,Kern County,2018,Percent,S
06624330,School District,McKittrick Elementary,Kern County,2019,Number,S
06624330,School District,McKittrick Elementary,Kern County,2019,Percent,S
06624780,School District,Midway Elementary,Kern County,2019,Number,S
06624780,School District,Midway Elementary,Kern County,2019,Percent,S
06624780,School District,Midway Elementary,Kern County,2018,Number,S
06624780,School District,Midway Elementary,Kern County,2018,Percent,S
06624780,School District,Midway Elementary,Kern County,2017,Number,S
06624780,School District,Midway Elementary,Kern County,2017,Percent,S
06624780,School District,Midway Elementary,Kern County,2016,Number,S
06624780,School District,Midway Elementary,Kern County,2016,Percent,S
06624780,School District,Midway Elementary,Kern County,2015,Number,S
06624780,School District,Midway Elementary,Kern County,2015,Percent,S
06624780,School District,Midway Elementary,Kern County,2014,Number,S
06624780,School District,Midway Elementary,Kern County,2014,Percent,S
06624780,School District,Midway Elementary,Kern County,2013,Number,S
06624780,School District,Midway Elementary,Kern County,2013,Percent,S
06624780,School District,Midway Elementary,Kern County,2012,Number,S
06624780,School District,Midway Elementary,Kern County,2012,Percent,S
06624780,School District,Midway Elementary,Kern County,2011,Number,S
06624780,School District,Midway Elementary,Kern County,2011,Percent,S
06625230,School District,Mojave Unified,Kern County,2011,Number,325
06625230,School District,Mojave Unified,Kern County,2011,Percent,12.3
06625230,School District,Mojave Unified,Kern County,2012,Number,399
06625230,School District,Mojave Unified,Kern County,2012,Percent,14.6
06625230,School District,Mojave Unified,Kern County,2013,Number,420
06625230,School District,Mojave Unified,Kern County,2013,Percent,15.6
06625230,School District,Mojave Unified,Kern County,2014,Number,399
06625230,School District,Mojave Unified,Kern County,2014,Percent,14.8
06625230,School District,Mojave Unified,Kern County,2015,Number,374
06625230,School District,Mojave Unified,Kern County,2015,Percent,13.9
06625230,School District,Mojave Unified,Kern County,2016,Number,383
06625230,School District,Mojave Unified,Kern County,2016,Percent,14.1
06625230,School District,Mojave Unified,Kern County,2017,Number,446
06625230,School District,Mojave Unified,Kern County,2017,Percent,16.3
06625230,School District,Mojave Unified,Kern County,2018,Number,497
06625230,School District,Mojave Unified,Kern County,2018,Percent,17.5
06625230,School District,Mojave Unified,Kern County,2019,Number,485
06625230,School District,Mojave Unified,Kern County,2019,Percent,17.3
06626490,School District,Muroc Joint Unified,Kern County,2019,Number,252
06626490,School District,Muroc Joint Unified,Kern County,2019,Percent,14.1
06626490,School District,Muroc Joint Unified,Kern County,2018,Number,229
06626490,School District,Muroc Joint Unified,Kern County,2018,Percent,12.5
06626490,School District,Muroc Joint Unified,Kern County,2017,Number,215
06626490,School District,Muroc Joint Unified,Kern County,2017,Percent,11.4
06626490,School District,Muroc Joint Unified,Kern County,2016,Number,234
06626490,School District,Muroc Joint Unified,Kern County,2016,Percent,12.2
06626490,School District,Muroc Joint Unified,Kern County,2015,Number,202
06626490,School District,Muroc Joint Unified,Kern County,2015,Percent,10.4
06626490,School District,Muroc Joint Unified,Kern County,2014,Number,219
06626490,School District,Muroc Joint Unified,Kern County,2014,Percent,10.8
06626490,School District,Muroc Joint Unified,Kern County,2013,Number,232
06626490,School District,Muroc Joint Unified,Kern County,2013,Percent,11.2
