Academic Year,LSS Number,LSS Name,School Number,School Name,School Type,Ada504 Pct,Ada504 Cnt,FARMS Pct,FARMS Cnt,English Learner Pct,English Learner Cnt,Migrant Pct,Migrant Cnt,Students with Disabilities Pct,Students with Disabilities Cnt,Title1 Pct,Title1 Cnt,Homeless Pct,Homeless Cnt,Foster Care Pct,Foster Care Cnt,Military Connected Pct,Military Connected Cnt,Economically Disadvantaged Pct,Economically Disadvantaged Cnt,Total Student Cnt,Create Date
2021,22,Wicomico,0910,Salisbury Middle,Middle,<= 5.0,*,67.8,605,6.8,61,*,*,13.6,121,*,*,<= 5.0,*,*,*,*,*,49.1,438,892,20211020
2021,22,Wicomico,1103,Delmar Elementary,Elementary,<= 5.0,*,53.0,445,5.5,46,*,*,8.5,71,*,*,<= 5.0,*,*,*,<= 5.0,*,37.6,316,840,20211020
2021,22,Wicomico,1305,Pinehurst Elementary,Elementary,<= 5.0,*,72.3,357,16.8,83,*,*,11.7,58,>= 95.0,*,<= 5.0,*,*,*,*,*,59.5,294,494,20211020
2021,22,Wicomico,1306,Prince Street School,Elementary,*,*,75.6,559,17.1,126,*,*,10.3,76,>= 95.0,*,<= 5.0,*,*,*,*,*,58.3,431,739,20211020
2021,22,Wicomico,1307,James M. Bennett High,High,<= 5.0,*,52.5,697,6.6,88,*,*,9.6,128,*,*,<= 5.0,*,*,*,<= 5.0,*,34.4,456,1327,20211020
2021,22,Wicomico,1308,Bennett Middle,Middle,5.9,58,62.5,611,6.6,64,*,*,14.7,144,*,*,<= 5.0,*,*,*,<= 5.0,*,43.4,424,977,20211020
2021,22,Wicomico,1309,Parkside High,High,<= 5.0,*,48.4,526,<= 5.0,*,*,*,10.7,116,*,*,<= 5.0,*,*,*,<= 5.0,*,32.6,354,1087,20211020
2021,22,Wicomico,1404,Willards Elementary,Elementary,*,*,59.2,151,*,*,*,*,10.2,26,*,*,<= 5.0,*,*,*,*,*,42.4,108,255,20211020
2021,22,Wicomico,1501,Westside Primary,Elementary,*,*,46.7,86,5.4,10,*,*,6.0,11,*,*,*,*,*,*,*,*,36.4,67,184,20211020
2021,22,Wicomico,1502,Westside Intermediate,Elementary,*,*,48.5,172,*,*,*,*,14.1,50,*,*,*,*,*,*,*,*,35.5,126,355,20211020
2021,22,Wicomico,1601,Fruitland Primary,Elementary,*,*,57.0,224,7.4,29,*,*,7.4,29,*,*,*,*,*,*,*,*,42.5,167,393,20211020
2021,22,Wicomico,1602,Fruitland Intermediate,Elementary,5.6,23,57.7,236,7.1,29,*,*,10.8,44,*,*,*,*,*,*,*,*,40.8,167,409,20211020
2021,22,Wicomico,A,All Wicomico Schools,Elementary,<= 5.0,*,65.9,4630,10.2,718,*,*,10.0,703,52.6,3693,<= 5.0,*,*,*,<= 5.0,*,47.8,3358,7021,20211020
2021,22,Wicomico,A,All Wicomico Schools,Middle,<= 5.0,*,65.9,2144,6.7,218,*,*,13.7,444,*,*,<= 5.0,*,*,*,<= 5.0,*,47.1,1530,3251,20211020
2021,22,Wicomico,A,All Wicomico Schools,High,<= 5.0,*,56.1,2269,6.2,252,*,*,11.1,450,*,*,<= 5.0,*,*,*,<= 5.0,*,36.3,1469,4048,20211020
2021,22,Wicomico,A,All Wicomico Schools,All,<= 5.0,*,63.1,9043,8.3,1188,*,*,11.2,1597,25.8,3693,<= 5.0,*,<= 5.0,*,<= 5.0,*,44.4,6357,14320,20211020
2021,23,Worcester,0102,Pocomoke Elementary,Elementary,*,*,71.4,300,<= 5.0,*,*,*,7.6,32,>= 95.0,*,*,*,*,*,*,*,60.5,254,420,20211020
2021,23,Worcester,0107,Pocomoke High,High,<= 5.0,*,68.7,233,*,*,*,*,13.0,44,*,*,*,*,*,*,*,*,46.6,158,339,20211020
2021,23,Worcester,0108,Pocomoke Middle,Elementary,*,*,73.9,130,*,*,*,*,9.7,17,27.8,49,*,*,*,*,*,*,58.0,102,176,20211020
2021,23,Worcester,0108,Pocomoke Middle,Middle,*,*,69.8,178,*,*,*,*,11.4,29,*,*,*,*,*,*,*,*,45.5,116,255,20211020
2021,23,Worcester,0108,Pocomoke Middle,All,*,*,71.5,308,*,*,*,*,10.7,46,11.4,49,<= 5.0,*,*,*,*,*,50.6,218,431,20211020
2021,23,Worcester,0205,Snow Hill Elementary,Elementary,*,*,53.6,179,*,*,*,*,13.2,44,>= 95.0,*,*,*,*,*,*,*,46.1,154,334,20211020
2021,23,Worcester,0207,Snow Hill High,High,7.4,25,46.0,156,*,*,*,*,8.8,30,*,*,*,*,*,*,*,*,30.4,103,339,20211020
2021,23,Worcester,0208,Snow Hill Middle,Elementary,*,*,49.0,76,*,*,*,*,15.5,24,*,*,*,*,*,*,*,*,36.1,56,155,20211020
2021,23,Worcester,0208,Snow Hill Middle,Middle,5.5,14,57.1,145,*,*,*,*,11.8,30,*,*,*,*,*,*,*,*,48.8,124,254,20211020
2021,23,Worcester,0208,Snow Hill Middle,All,<= 5.0,*,54.0,221,*,*,*,*,13.2,54,*,*,*,*,*,*,*,*,44.0,180,409,20211020
2021,23,Worcester,0308,Stephen Decatur Middle,Middle,<= 5.0,*,38.5,266,<= 5.0,*,*,*,8.5,59,*,*,*,*,*,*,*,*,27.8,192,691,20211020
2021,23,Worcester,0310,Stephen Decatur High,High,5.5,75,32.0,433,<= 5.0,*,*,*,9.2,124,*,*,<= 5.0,*,*,*,*,*,22.0,297,1352,20211020
2021,23,Worcester,0311,Berlin Intermediate,Elementary,<= 5.0,*,43.6,286,*,*,*,*,9.6,63,*,*,*,*,*,*,*,*,29.6,194,656,20211020
2021,23,Worcester,0312,Showell Elementary,Elementary,*,*,28.5,185,*,*,*,*,12.2,79,*,*,*,*,*,*,*,*,20.5,133,649,20211020
2021,23,Worcester,0401,Cedar Chapel Special School,Elementary,*,*,83.3,15,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,*,18,20211020
2021,23,Worcester,0401,Cedar Chapel Special School,Middle,*,*,*,*,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,*,*,20211020
2021,23,Worcester,0401,Cedar Chapel Special School,High,*,*,65.2,15,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,*,23,20211020
2021,23,Worcester,0401,Cedar Chapel Special School,All,*,*,68.6,35,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,39.2,20,51,20211020
2021,23,Worcester,0901,Buckingham Elementary,Elementary,*,*,56.9,282,5.4,27,*,*,8.7,43,>= 95.0,*,*,*,*,*,*,*,44.6,221,496,20211020
2021,23,Worcester,1001,Ocean City Elementary,Elementary,*,*,36.9,198,5.2,28,*,*,11.7,63,*,*,<= 5.0,*,*,*,*,*,26.3,141,537,20211020
2021,23,Worcester,A,All Worcester Schools,Elementary,<= 5.0,*,48.6,1512,<= 5.0,*,*,*,11.4,354,41.7,1299,<= 5.0,*,*,*,<= 5.0,*,37.4,1163,3113,20211020
2021,23,Worcester,A,All Worcester Schools,Middle,<= 5.0,*,47.7,733,<= 5.0,*,*,*,10.2,157,*,*,<= 5.0,*,*,*,<= 5.0,*,34.9,537,1538,20211020
2021,23,Worcester,A,All Worcester Schools,High,5.6,114,40.8,837,<= 5.0,*,*,*,10.8,221,*,*,<= 5.0,*,*,*,<= 5.0,*,27.5,565,2053,20211020
2021,23,Worcester,A,All Worcester Schools,All,<= 5.0,*,46.0,3082,<= 5.0,*,*,*,10.9,732,19.4,1299,<= 5.0,*,<= 5.0,*,<= 5.0,*,33.8,2265,6704,20211020
2021,30,Baltimore City,0004,Steuart Hill Academic Academy,Elementary,*,*,84.9,157,*,*,*,*,10.8,20,>= 95.0,*,5.9,11,*,*,*,*,84.9,157,185,20211020
2021,30,Baltimore City,0007,Cecil Elementary,Elementary,<= 5.0,*,86.9,305,*,*,*,*,11.1,39,>= 95.0,*,11.4,40,*,*,*,*,86.9,305,351,20211020
2021,30,Baltimore City,0008,City Springs Elementary/Middle,Elementary,<= 5.0,*,87.7,341,<= 5.0,*,*,*,12.3,48,>= 95.0,*,5.1,20,*,*,*,*,87.7,341,389,20211020
2021,30,Baltimore City,0008,City Springs Elementary/Middle,Middle,<= 5.0,*,87.9,217,*,*,*,*,19.8,49,>= 95.0,*,*,*,*,*,*,*,87.9,217,247,20211020
2021,30,Baltimore City,0008,City Springs Elementary/Middle,All,<= 5.0,*,87.7,558,<= 5.0,*,*,*,15.3,97,>= 95.0,*,<= 5.0,*,*,*,*,*,87.7,558,636,20211020
2021,30,Baltimore City,0010,James McHenry Elementary/Middle,Elementary,<= 5.0,*,82.1,312,*,*,*,*,11.6,44,>= 95.0,*,<= 5.0,*,*,*,*,*,82.1,312,380,20211020
2021,30,Baltimore City,0010,James McHenry Elementary/Middle,Middle,<= 5.0,*,77.3,225,*,*,*,*,13.4,39,>= 95.0,*,5.2,15,*,*,*,*,77.3,225,291,20211020
2021,30,Baltimore City,0010,James McHenry Elementary/Middle,All,<= 5.0,*,80.0,537,<= 5.0,*,*,*,12.4,83,>= 95.0,*,<= 5.0,*,*,*,*,*,80.0,537,671,20211020
2021,30,Baltimore City,0011,Eutaw-Marshburn Elementary,Elementary,*,*,88.8,215,*,*,*,*,22.3,54,>= 95.0,*,*,*,*,*,*,*,88.4,214,242,20211020
2021,30,Baltimore City,0012,Lakeland Elementary/Middle,Elementary,*,*,43.5,297,55.2,377,*,*,8.2,56,>= 95.0,*,<= 5.0,*,*,*,*,*,43.5,297,683,20211020
2021,30,Baltimore City,0012,Lakeland Elementary/Middle,Middle,*,*,43.8,134,21.2,65,*,*,14.7,45,>= 95.0,*,*,*,*,*,*,*,43.8,134,306,20211020
2021,30,Baltimore City,0012,Lakeland Elementary/Middle,All,<= 5.0,*,43.6,431,44.7,442,*,*,10.2,101,>= 95.0,*,<= 5.0,*,*,*,*,*,43.6,431,989,20211020
2021,30,Baltimore City,0013,Tench Tilghman Elementary/Middle,Elementary,*,*,80.5,215,10.9,29,*,*,10.9,29,>= 95.0,*,<= 5.0,*,*,*,*,*,80.1,214,267,20211020
2021,30,Baltimore City,0013,Tench Tilghman Elementary/Middle,Middle,*,*,78.9,75,*,*,*,*,20.0,19,>= 95.0,*,*,*,*,*,*,*,78.9,75,95,20211020
2021,30,Baltimore City,0013,Tench Tilghman Elementary/Middle,All,<= 5.0,*,80.1,290,9.9,36,*,*,13.3,48,>= 95.0,*,<= 5.0,*,*,*,*,*,79.8,289,362,20211020
2021,30,Baltimore City,0015,Stadium School,Middle,<= 5.0,*,77.2,382,*,*,*,*,26.9,133,>= 95.0,*,5.5,27,*,*,*,*,76.8,380,495,20211020
2021,30,Baltimore City,0016,Johnston Square Elementary,Elementary,*,*,83.3,225,*,*,*,*,12.2,33,>= 95.0,*,*,*,*,*,*,*,83.3,225,270,20211020
2021,30,Baltimore City,0021,Hilton Elementary,Elementary,*,*,80.4,270,*,*,*,*,17.6,59,>= 95.0,*,<= 5.0,*,*,*,*,*,80.4,270,336,20211020
2021,30,Baltimore City,0022,George Washington Elementary,Elementary,*,*,83.2,154,*,*,*,*,13.5,25,>= 95.0,*,*,*,*,*,*,*,83.2,154,185,20211020
2021,30,Baltimore City,0023,Wolfe Street Academy,Elementary,*,*,45.8,119,66.9,174,*,*,8.1,21,>= 95.0,*,8.8,23,*,*,*,*,45.4,118,260,20211020
2021,30,Baltimore City,0027,Commodore John Rodgers Elementary/Middle,Elementary,<= 5.0,*,61.9,346,30.4,170,*,*,8.8,49,>= 95.0,*,*,*,*,*,*,*,61.9,346,559,20211020
2021,30,Baltimore City,0027,Commodore John Rodgers Elementary/Middle,Middle,5.7,18,63.3,200,24.4,77,*,*,12.3,39,>= 95.0,*,*,*,*,*,*,*,63.3,200,316,20211020
2021,30,Baltimore City,0027,Commodore John Rodgers Elementary/Middle,All,<= 5.0,*,62.4,546,28.2,247,*,*,10.1,88,>= 95.0,*,<= 5.0,*,*,*,*,*,62.4,546,875,20211020
2021,30,Baltimore City,0028,Sandtown-Winchester Achievement Academy,Elementary,*,*,88.5,254,*,*,*,*,10.1,29,>= 95.0,*,15.0,43,*,*,*,*,88.5,254,287,20211020
2021,30,Baltimore City,0028,Sandtown-Winchester Achievement Academy,Middle,*,*,74.8,89,*,*,*,*,24.4,29,>= 95.0,*,*,*,*,*,*,*,74.8,89,119,20211020
2021,30,Baltimore City,0028,Sandtown-Winchester Achievement Academy,All,*,*,84.5,343,*,*,*,*,14.3,58,>= 95.0,*,11.8,48,*,*,*,*,84.5,343,406,20211020
2021,30,Baltimore City,0029,Matthew A. Henson Elementary,Elementary,*,*,84.8,228,*,*,*,*,12.3,33,>= 95.0,*,*,*,*,*,*,*,84.8,228,269,20211020
2021,30,Baltimore City,0034,Charles Carroll Barrister Elementary,Elementary,*,*,53.5,182,41.8,142,*,*,6.5,22,>= 95.0,*,<= 5.0,*,*,*,*,*,52.4,178,340,20211020
2021,30,Baltimore City,0035,Harlem Park Elementary/Middle,Elementary,*,*,87.3,144,*,*,*,*,11.5,19,>= 95.0,*,*,*,*,*,*,*,87.3,144,165,20211020
2021,30,Baltimore City,0035,Harlem Park Elementary/Middle,Middle,*,*,92.6,112,*,*,*,*,16.5,20,>= 95.0,*,*,*,*,*,*,*,92.6,112,121,20211020
2021,30,Baltimore City,0035,Harlem Park Elementary/Middle,All,*,*,89.5,256,*,*,*,*,13.6,39,>= 95.0,*,*,*,*,*,*,*,89.5,256,286,20211020
2021,30,Baltimore City,0037,Harford Heights Elementary,Elementary,<= 5.0,*,89.3,358,*,*,*,*,15.0,60,>= 95.0,*,<= 5.0,*,*,*,*,*,89.3,358,401,20211020
2021,30,Baltimore City,0039,"Dallas F. Nicholas, Sr., Elementary",Elementary,*,*,75.9,161,8.0,17,*,*,22.2,47,>= 95.0,*,<= 5.0,*,*,*,*,*,75.5,160,212,20211020
2021,30,Baltimore City,0044,Montebello Elementary/Middle,Elementary,*,*,82.5,240,*,*,*,*,10.7,31,>= 95.0,*,*,*,*,*,*,*,82.5,240,291,20211020
2021,30,Baltimore City,0044,Montebello Elementary/Middle,Middle,<= 5.0,*,75.7,156,*,*,*,*,16.0,33,>= 95.0,*,*,*,*,*,*,*,75.7,156,206,20211020
2021,30,Baltimore City,0044,Montebello Elementary/Middle,All,<= 5.0,*,79.7,396,*,*,*,*,12.9,64,>= 95.0,*,<= 5.0,*,*,*,*,*,79.7,396,497,20211020
2021,30,Baltimore City,0045,Federal Hill Preparatory Academy,Elementary,*,*,45.6,151,*,*,*,*,16.3,54,>= 95.0,*,<= 5.0,*,*,*,*,*,45.6,151,331,20211020
2021,30,Baltimore City,0047,Hampstead Hill Academy,Elementary,<= 5.0,*,26.3,155,18.3,108,*,*,5.1,30,*,*,*,*,*,*,*,*,26.3,155,589,20211020
2021,30,Baltimore City,0047,Hampstead Hill Academy,Middle,6.2,16,31.7,82,14.7,38,*,*,*,*,*,*,*,*,*,*,*,*,31.7,82,259,20211020
2021,30,Baltimore City,0047,Hampstead Hill Academy,All,<= 5.0,*,27.9,237,17.2,146,*,*,<= 5.0,*,*,*,*,*,*,*,*,*,27.9,237,848,20211020
2021,30,Baltimore City,0050,Abbottston Elementary,Elementary,*,*,77.3,283,<= 5.0,*,*,*,14.8,54,>= 95.0,*,6.0,22,*,*,*,*,77.3,283,366,20211020
2021,30,Baltimore City,0051,Waverly Elementary/Middle,Elementary,*,*,76.4,269,*,*,*,*,8.2,29,>= 95.0,*,*,*,*,*,*,*,76.4,269,352,20211020
2021,30,Baltimore City,0051,Waverly Elementary/Middle,Middle,*,*,75.6,177,*,*,*,*,20.9,49,>= 95.0,*,*,*,*,*,*,*,75.6,177,234,20211020
2021,30,Baltimore City,0051,Waverly Elementary/Middle,All,<= 5.0,*,76.1,446,*,*,*,*,13.3,78,>= 95.0,*,<= 5.0,*,*,*,*,*,76.1,446,586,20211020
2021,30,Baltimore City,0053,Margaret Brent Elementary/Middle,Elementary,*,*,56.1,106,29.6,56,*,*,11.1,21,>= 95.0,*,*,*,*,*,*,*,56.1,106,189,20211020
2021,30,Baltimore City,0053,Margaret Brent Elementary/Middle,Middle,*,*,57.4,62,22.2,24,*,*,17.6,19,>= 95.0,*,*,*,*,*,*,*,57.4,62,108,20211020
2021,30,Baltimore City,0053,Margaret Brent Elementary/Middle,All,*,*,56.6,168,26.9,80,*,*,13.5,40,>= 95.0,*,<= 5.0,*,*,*,*,*,56.6,168,297,20211020
2021,30,Baltimore City,0054,Barclay Elementary/Middle,Elementary,*,*,68.3,183,17.9,48,*,*,10.8,29,>= 95.0,*,*,*,*,*,*,*,68.3,183,268,20211020
2021,30,Baltimore City,0054,Barclay Elementary/Middle,Middle,6.2,10,71.0,115,7.4,12,*,*,13.6,22,>= 95.0,*,*,*,*,*,*,*,71.0,115,162,20211020
2021,30,Baltimore City,0054,Barclay Elementary/Middle,All,<= 5.0,*,69.3,298,14.0,60,*,*,11.9,51,>= 95.0,*,*,*,*,*,*,*,69.3,298,430,20211020
2021,30,Baltimore City,0055,Hampden Elementary/Middle,Elementary,<= 5.0,*,39.0,128,<= 5.0,*,*,*,11.0,36,>= 95.0,*,*,*,*,*,*,*,39.0,128,328,20211020
2021,30,Baltimore City,0055,Hampden Elementary/Middle,Middle,11.9,16,46.3,62,*,*,*,*,23.1,31,>= 95.0,*,*,*,*,*,*,*,46.3,62,134,20211020
2021,30,Baltimore City,0055,Hampden Elementary/Middle,All,5.8,27,41.1,190,<= 5.0,*,*,*,14.5,67,>= 95.0,*,*,*,*,*,*,*,41.1,190,462,20211020
2021,30,Baltimore City,0058,Dr. Nathan A. Pitts-Ashburton Elementary/Middle,Elementary,*,*,84.5,164,9.8,19,*,*,14.9,29,>= 95.0,*,6.7,13,*,*,*,*,84.5,164,194,20211020
2021,30,Baltimore City,0058,Dr. Nathan A. Pitts-Ashburton Elementary/Middle,Middle,*,*,82.9,131,*,*,*,*,24.7,39,>= 95.0,*,*,*,*,*,*,*,82.9,131,158,20211020
2021,30,Baltimore City,0058,Dr. Nathan A. Pitts-Ashburton Elementary/Middle,All,*,*,83.8,295,8.0,28,*,*,19.3,68,>= 95.0,*,5.4,19,*,*,*,*,83.8,295,352,20211020
2021,30,Baltimore City,0060,Gwynns Falls Elementary,Elementary,*,*,77.2,227,*,*,*,*,16.3,48,>= 95.0,*,<= 5.0,*,*,*,*,*,77.2,227,294,20211020
2021,30,Baltimore City,0061,Dorothy I. Height Elementary,Elementary,*,*,82.0,277,*,*,*,*,13.0,44,>= 95.0,*,<= 5.0,*,*,*,*,*,82.0,277,338,20211020
2021,30,Baltimore City,0062,Edgecombe Circle Elementary,Elementary,*,*,85.3,255,*,*,*,*,18.1,54,>= 95.0,*,7.0,21,*,*,*,*,85.3,255,299,20211020
2021,30,Baltimore City,0063,Rosemont Elementary/Middle,Elementary,*,*,82.4,154,*,*,*,*,10.7,20,>= 95.0,*,*,*,*,*,*,*,82.4,154,187,20211020
2021,30,Baltimore City,0063,Rosemont Elementary/Middle,Middle,*,*,78.1,132,*,*,*,*,20.7,35,>= 95.0,*,*,*,*,*,*,*,78.1,132,169,20211020
2021,30,Baltimore City,0063,Rosemont Elementary/Middle,All,<= 5.0,*,80.3,286,*,*,*,*,15.4,55,>= 95.0,*,*,*,*,*,*,*,80.3,286,356,20211020
2021,30,Baltimore City,0064,Liberty Elementary,Elementary,<= 5.0,*,79.4,343,<= 5.0,*,*,*,13.7,59,>= 95.0,*,<= 5.0,*,*,*,*,*,79.4,343,432,20211020
2021,30,Baltimore City,0066,Mount Royal Elementary/Middle,Elementary,*,*,65.7,201,*,*,*,*,11.1,34,>= 95.0,*,*,*,*,*,*,*,65.7,201,306,20211020
2021,30,Baltimore City,0066,Mount Royal Elementary/Middle,Middle,<= 5.0,*,58.9,279,*,*,*,*,9.7,46,>= 95.0,*,*,*,*,*,*,*,58.9,279,474,20211020
2021,30,Baltimore City,0066,Mount Royal Elementary/Middle,All,<= 5.0,*,61.5,480,*,*,*,*,10.3,80,>= 95.0,*,*,*,*,*,*,*,61.5,480,780,20211020
2021,30,Baltimore City,0067,Edgewood Elementary,Elementary,*,*,87.0,160,*,*,*,*,23.4,43,>= 95.0,*,*,*,*,*,*,*,87.0,160,184,20211020
2021,30,Baltimore City,0075,Calverton Elementary/Middle,Elementary,*,*,87.2,41,*,*,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,87.2,41,47,20211020
2021,30,Baltimore City,0075,Calverton Elementary/Middle,Middle,*,*,84.6,258,*,*,*,*,20.3,62,>= 95.0,*,*,*,*,*,*,*,84.6,258,305,20211020
2021,30,Baltimore City,0075,Calverton Elementary/Middle,All,*,*,84.9,299,*,*,*,*,19.9,70,>= 95.0,*,*,*,*,*,*,*,84.9,299,352,20211020
2021,30,Baltimore City,0076,Francis Scott Key Elementary/Middle,Elementary,*,*,27.1,82,*,*,*,*,7.6,23,>= 95.0,*,*,*,*,*,*,*,26.7,81,303,20211020
2021,30,Baltimore City,0076,Francis Scott Key Elementary/Middle,Middle,<= 5.0,*,55.1,146,7.5,20,*,*,23.0,61,>= 95.0,*,*,*,*,*,*,*,54.7,145,265,20211020
2021,30,Baltimore City,0076,Francis Scott Key Elementary/Middle,All,<= 5.0,*,40.1,228,<= 5.0,*,*,*,14.8,84,>= 95.0,*,*,*,*,*,<= 5.0,*,39.8,226,568,20211020
2021,30,Baltimore City,0081,North Bend Elementary/Middle,Elementary,*,*,73.5,252,7.0,24,*,*,12.8,44,>= 95.0,*,*,*,*,*,*,*,73.5,252,343,20211020
2021,30,Baltimore City,0081,North Bend Elementary/Middle,Middle,*,*,66.4,97,*,*,*,*,13.7,20,>= 95.0,*,*,*,*,*,*,*,66.4,97,146,20211020
2021,30,Baltimore City,0081,North Bend Elementary/Middle,All,<= 5.0,*,71.4,349,5.1,25,*,*,13.1,64,>= 95.0,*,*,*,*,*,*,*,71.4,349,489,20211020
2021,30,Baltimore City,0083,William Paca Elementary,Elementary,*,*,66.4,296,42.6,190,*,*,10.8,48,>= 95.0,*,15.7,70,*,*,*,*,66.4,296,446,20211020
2021,30,Baltimore City,0084,Thomas Johnson Elementary/Middle,Elementary,*,*,18.2,60,<= 5.0,*,*,*,11.9,39,*,*,*,*,*,*,*,*,18.2,60,329,20211020
2021,30,Baltimore City,0084,Thomas Johnson Elementary/Middle,Middle,*,*,33.5,59,*,*,*,*,14.8,26,*,*,*,*,*,*,*,*,33.5,59,176,20211020
2021,30,Baltimore City,0084,Thomas Johnson Elementary/Middle,All,*,*,23.6,119,<= 5.0,*,*,*,12.9,65,*,*,*,*,*,*,*,*,23.6,119,505,20211020
2021,30,Baltimore City,0085,Fort Worthington Elementary/Middle,Elementary,*,*,80.9,376,8.0,37,*,*,13.3,62,>= 95.0,*,6.5,30,*,*,*,*,80.9,376,465,20211020
2021,30,Baltimore City,0085,Fort Worthington Elementary/Middle,Middle,*,*,81.0,226,*,*,*,*,19.4,54,>= 95.0,*,*,*,*,*,*,*,81.0,226,279,20211020
2021,30,Baltimore City,0085,Fort Worthington Elementary/Middle,All,<= 5.0,*,80.9,602,6.2,46,*,*,15.6,116,>= 95.0,*,<= 5.0,*,*,*,*,*,80.9,602,744,20211020
2021,30,Baltimore City,0086,Lakewood Elementary,Elementary,*,*,66.2,49,*,*,*,*,51.4,38,>= 95.0,*,*,*,*,*,*,*,66.2,49,74,20211020
2021,30,Baltimore City,0086,Lakewood Elementary,All,*,*,66.2,49,*,*,*,*,51.4,38,>= 95.0,*,*,*,*,*,*,*,66.2,49,74,20211020
2021,30,Baltimore City,0087,Windsor Hills Elementary/Middle,Elementary,*,*,71.9,92,*,*,*,*,28.9,37,>= 95.0,*,*,*,*,*,*,*,71.9,92,128,20211020
2021,30,Baltimore City,0087,Windsor Hills Elementary/Middle,Middle,*,*,75.7,81,*,*,*,*,29.9,32,>= 95.0,*,*,*,*,*,*,*,75.7,81,107,20211020
2021,30,Baltimore City,0087,Windsor Hills Elementary/Middle,All,*,*,73.6,173,*,*,*,*,29.4,69,>= 95.0,*,*,*,*,*,*,*,73.6,173,235,20211020
2021,30,Baltimore City,0088,Wildwood Elementary/Middle,Elementary,*,*,80.2,376,*,*,*,*,9.8,46,>= 95.0,*,<= 5.0,*,*,*,*,*,80.2,376,469,20211020
2021,30,Baltimore City,0088,Wildwood Elementary/Middle,Middle,<= 5.0,*,81.9,221,*,*,*,*,20.4,55,>= 95.0,*,*,*,*,*,*,*,81.9,221,270,20211020
2021,30,Baltimore City,0088,Wildwood Elementary/Middle,All,<= 5.0,*,80.8,597,*,*,*,*,13.7,101,>= 95.0,*,<= 5.0,*,*,*,*,*,80.8,597,739,20211020
2021,30,Baltimore City,0095,Franklin Square Elementary/Middle,Elementary,*,*,84.8,151,*,*,*,*,10.1,18,>= 95.0,*,*,*,*,*,*,*,84.8,151,178,20211020
2021,30,Baltimore City,0095,Franklin Square Elementary/Middle,Middle,*,*,83.1,128,*,*,*,*,24.0,37,>= 95.0,*,*,*,*,*,*,*,83.1,128,154,20211020
2021,30,Baltimore City,0095,Franklin Square Elementary/Middle,All,<= 5.0,*,84.0,279,*,*,*,*,16.6,55,>= 95.0,*,*,*,*,*,*,*,84.0,279,332,20211020
2021,30,Baltimore City,0097,Collington Square Elementary/Middle,Elementary,*,*,89.3,158,*,*,*,*,10.7,19,>= 95.0,*,*,*,*,*,*,*,89.3,158,177,20211020
2021,30,Baltimore City,0097,Collington Square Elementary/Middle,Middle,*,*,84.0,121,*,*,*,*,25.0,36,>= 95.0,*,*,*,*,*,*,*,84.0,121,144,20211020
2021,30,Baltimore City,0097,Collington Square Elementary/Middle,All,*,*,86.9,279,*,*,*,*,17.1,55,>= 95.0,*,*,*,*,*,*,*,86.9,279,321,20211020
2021,30,Baltimore City,0105,Moravia Park Elementary,Elementary,*,*,76.4,547,17.6,126,*,*,13.7,98,>= 95.0,*,<= 5.0,*,*,*,*,*,76.4,547,716,20211020
2021,30,Baltimore City,0122,The Historic Samuel Coleridge-Taylor Elementary,Elementary,*,*,86.4,197,*,*,*,*,11.8,27,>= 95.0,*,5.7,13,*,*,*,*,86.4,197,228,20211020
2021,30,Baltimore City,0124,Bay-Brook Elementary/Middle,Elementary,*,*,66.1,213,30.1,97,*,*,11.5,37,>= 95.0,*,5.9,19,*,*,*,*,66.1,213,322,20211020
2021,30,Baltimore City,0124,Bay-Brook Elementary/Middle,Middle,<= 5.0,*,70.6,221,17.6,55,*,*,17.6,55,>= 95.0,*,*,*,*,*,*,*,70.3,220,313,20211020
2021,30,Baltimore City,0124,Bay-Brook Elementary/Middle,All,<= 5.0,*,68.3,434,23.9,152,*,*,14.5,92,>= 95.0,*,<= 5.0,*,*,*,*,*,68.2,433,635,20211020
2021,30,Baltimore City,0125,Furman Templeton Preparatory Academy,Elementary,<= 5.0,*,88.6,390,*,*,*,*,15.5,68,>= 95.0,*,*,*,*,*,*,*,88.6,390,440,20211020
2021,30,Baltimore City,0130,Booker T. Washington Middle,Middle,*,*,88.7,196,*,*,*,*,33.9,75,>= 95.0,*,*,*,*,*,*,*,88.7,196,221,20211020
2021,30,Baltimore City,0134,Walter P. Carter Elementary/Middle,Elementary,*,*,81.5,203,*,*,*,*,26.9,67,>= 95.0,*,<= 5.0,*,*,*,*,*,81.5,203,249,20211020
2021,30,Baltimore City,0134,Walter P. Carter Elementary/Middle,Middle,*,*,82.9,97,*,*,*,*,26.5,31,>= 95.0,*,*,*,*,*,*,*,82.9,97,117,20211020
2021,30,Baltimore City,0134,Walter P. Carter Elementary/Middle,All,*,*,82.0,300,*,*,*,*,26.8,98,>= 95.0,*,<= 5.0,*,*,*,*,*,82.0,300,366,20211020
